path,species,stage,source,group_id,split,filename
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009572_f958bd92-e5d0-4ef4-bb18-3ed18ae1a8ae.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,train,009572_f958bd92-e5d0-4ef4-bb18-3ed18ae1a8ae.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009573_3527ac25-0cc4-4008-a7a2-28c2d870c00f.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,train,009573_3527ac25-0cc4-4008-a7a2-28c2d870c00f.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009574_6a7e0019-3460-42bf-8f7e-f9fb4cc198e0.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,train,009574_6a7e0019-3460-42bf-8f7e-f9fb4cc198e0.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009575_dd54404a-1c6a-45dd-a5bd-d03f2cafed3d.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,train,009575_dd54404a-1c6a-45dd-a5bd-d03f2cafed3d.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009576_d21065ac-01a4-427e-be98-84a2ff2d9cae.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,train,009576_d21065ac-01a4-427e-be98-84a2ff2d9cae.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009577_5d794131-e656-4651-8cff-52dfec82383b.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,train,009577_5d794131-e656-4651-8cff-52dfec82383b.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009578_59147ab2-b45b-461b-83e3-976c06641972.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,train,009578_59147ab2-b45b-461b-83e3-976c06641972.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009579_517eaf04-ca3d-43e9-8c5f-cf1ef174e00d.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,train,009579_517eaf04-ca3d-43e9-8c5f-cf1ef174e00d.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009580_059c85e7-19bf-49f9-9b3e-d5b29c3b93c7.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,val,009580_059c85e7-19bf-49f9-9b3e-d5b29c3b93c7.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009581_6392816e-f6e9-4e1a-a076-8cb4e916ae57.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,val,009581_6392816e-f6e9-4e1a-a076-8cb4e916ae57.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009582_7609f495-93da-4a7c-86af-3f62b6146771.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,val,009582_7609f495-93da-4a7c-86af-3f62b6146771.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009583_da33960f-4972-49e0-90d8-bfb5ed745304.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,val,009583_da33960f-4972-49e0-90d8-bfb5ed745304.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009584_7cbdd8be-b19e-48ca-af4a-ded6abeba978.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,val,009584_7cbdd8be-b19e-48ca-af4a-ded6abeba978.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009585_d69c3cef-c03a-4a72-9828-be83bef98b7c.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,val,009585_d69c3cef-c03a-4a72-9828-be83bef98b7c.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009586_2eab5abb-4898-4442-a1bb-1ed8a8f9ab76.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,val,009586_2eab5abb-4898-4442-a1bb-1ed8a8f9ab76.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009587_73d0ca38-0d08-4111-9038-ca94791498c8.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,val,009587_73d0ca38-0d08-4111-9038-ca94791498c8.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009588_1bf9b5cb-815e-4470-b5f7-c382c690e711.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,val,009588_1bf9b5cb-815e-4470-b5f7-c382c690e711.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009589_f7378d54-d53f-45b9-b465-b72b12707d94.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,val,009589_f7378d54-d53f-45b9-b465-b72b12707d94.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009590_0f7fd827-1caf-4330-974f-f62b23a7bd8b.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,val,009590_0f7fd827-1caf-4330-974f-f62b23a7bd8b.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009591_50a623be-a64a-4190-802d-35af7649d327.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,val,009591_50a623be-a64a-4190-802d-35af7649d327.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009592_af269b74-dd17-45bb-99cc-bb84de184e11.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,val,009592_af269b74-dd17-45bb-99cc-bb84de184e11.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009593_382c49af-a5ca-44ef-8b95-681a50a7a3f1.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,val,009593_382c49af-a5ca-44ef-8b95-681a50a7a3f1.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009594_e47eecd3-ee7e-4296-beb3-1d2e61150450.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,val,009594_e47eecd3-ee7e-4296-beb3-1d2e61150450.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009595_7d2df10b-d97d-49f9-8407-daa7358b0876.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,val,009595_7d2df10b-d97d-49f9-8407-daa7358b0876.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009596_323916ad-b8bd-4cc5-a015-051af82ace72.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,val,009596_323916ad-b8bd-4cc5-a015-051af82ace72.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009597_e53ba766-7e8f-4c14-a1ba-ae04fc0a306f.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,test,009597_e53ba766-7e8f-4c14-a1ba-ae04fc0a306f.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009598_6e1690fe-d93c-4d7f-a61d-9ea181318097.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,test,009598_6e1690fe-d93c-4d7f-a61d-9ea181318097.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009599_faae474c-9501-4de1-849b-6a9e2b3a9bab.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,test,009599_faae474c-9501-4de1-849b-6a9e2b3a9bab.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009600_f127dd2b-e873-4075-867e-8a57e68108e4.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,test,009600_f127dd2b-e873-4075-867e-8a57e68108e4.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009601_5adf422e-91f4-4e2e-8382-85925de6afe2.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,test,009601_5adf422e-91f4-4e2e-8382-85925de6afe2.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009602_b33063e0-8c8e-4ff2-ba99-9cc96f973e67.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,test,009602_b33063e0-8c8e-4ff2-ba99-9cc96f973e67.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009603_62b58aa1-9353-4323-8b56-a53a221541b3.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,test,009603_62b58aa1-9353-4323-8b56-a53a221541b3.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009604_35d41964-1e36-4484-bf72-46eee05bd345.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,test,009604_35d41964-1e36-4484-bf72-46eee05bd345.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009605_bcdfd0ef-6886-464c-8c08-d03870766f27.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,test,009605_bcdfd0ef-6886-464c-8c08-d03870766f27.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009606_beecc105-b346-4bf6-8825-cf0c4f057703.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,test,009606_beecc105-b346-4bf6-8825-cf0c4f057703.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009607_3ec46ae5-36eb-4191-bf58-cd383efc421b.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,test,009607_3ec46ae5-36eb-4191-bf58-cd383efc421b.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009608_c8261797-ac0b-4860-9343-187bdab1ec8c.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,test,009608_c8261797-ac0b-4860-9343-187bdab1ec8c.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009609_7a17a7c2-112c-4303-8717-0ae09e380a45.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,test,009609_7a17a7c2-112c-4303-8717-0ae09e380a45.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009610_4a2e203e-def8-42cd-a182-3549421d03eb.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,test,009610_4a2e203e-def8-42cd-a182-3549421d03eb.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009611_009b98bd-633c-463f-94e0-567c275de895.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,test,009611_009b98bd-633c-463f-94e0-567c275de895.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009612_11821d1a-a564-4336-859c-0ff09861eda1.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,test,009612_11821d1a-a564-4336-859c-0ff09861eda1.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009613_96df2d6c-a6c1-4134-bd3a-ca00ae6c8301.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,test,009613_96df2d6c-a6c1-4134-bd3a-ca00ae6c8301.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Розетка/009614_2a40244a-581a-4834-8ad9-69277f6890fe.jpg,field_thistle,rosette,reference_camera,field_thistle_rosette_g003,test,009614_2a40244a-581a-4834-8ad9-69277f6890fe.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000025_8403fb28-2dfc-4e80-8cf8-14ee62086578.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000025_8403fb28-2dfc-4e80-8cf8-14ee62086578.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000026_30ead528-4cd9-4df9-8e96-20d0a5a82265.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000026_30ead528-4cd9-4df9-8e96-20d0a5a82265.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000027_6423ee6e-5880-44f0-9b23-b03f912de39a.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000027_6423ee6e-5880-44f0-9b23-b03f912de39a.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000028_9611ccd0-b598-4130-9a78-030ee2b795aa.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000028_9611ccd0-b598-4130-9a78-030ee2b795aa.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000029_a701749b-7b91-4827-94e5-e1fe6af1ac33.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000029_a701749b-7b91-4827-94e5-e1fe6af1ac33.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000030_02260e9c-0127-470c-8917-59b68b046594.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000030_02260e9c-0127-470c-8917-59b68b046594.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000031_8d746b38-0b5a-431b-ac7f-cb649449b5da.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000031_8d746b38-0b5a-431b-ac7f-cb649449b5da.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000032_26a95972-0520-4eb7-b921-140cd766631c.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000032_26a95972-0520-4eb7-b921-140cd766631c.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000033_fc178d5e-314e-43fd-8a7f-4c6e55177062.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000033_fc178d5e-314e-43fd-8a7f-4c6e55177062.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000034_f3e86ef3-81f5-44d7-a4c6-8a2ffc70c3d6.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000034_f3e86ef3-81f5-44d7-a4c6-8a2ffc70c3d6.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000035_1709d870-24c5-491c-a2a6-c3bbe47f018f.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000035_1709d870-24c5-491c-a2a6-c3bbe47f018f.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000036_3e9ab47b-007a-4300-8578-811cdb8e4fea.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000036_3e9ab47b-007a-4300-8578-811cdb8e4fea.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000037_29063786-6e64-43de-a71d-c40794e68e14.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000037_29063786-6e64-43de-a71d-c40794e68e14.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000038_d6659afe-7dc9-4a19-ae08-3faf54571827.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000038_d6659afe-7dc9-4a19-ae08-3faf54571827.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000039_b9238a41-ed47-4c39-97ff-e657f3e55cc4.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000039_b9238a41-ed47-4c39-97ff-e657f3e55cc4.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000040_52d09dca-ecd2-42ee-9801-354a19cbd333.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000040_52d09dca-ecd2-42ee-9801-354a19cbd333.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000041_e8f4dd79-99ca-4edd-929c-cf18aba304f0.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000041_e8f4dd79-99ca-4edd-929c-cf18aba304f0.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000042_c0acc28b-8fd5-4e2a-bfa9-d6c8711ed986.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000042_c0acc28b-8fd5-4e2a-bfa9-d6c8711ed986.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000043_c0141d09-f65d-461c-bb94-bd905ac1350f.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000043_c0141d09-f65d-461c-bb94-bd905ac1350f.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000044_dc56781c-4e20-4740-8f59-d1473c74b0ec.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000044_dc56781c-4e20-4740-8f59-d1473c74b0ec.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000045_a97ec17a-9ca3-4ff9-bbcf-9d404531ff67.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000045_a97ec17a-9ca3-4ff9-bbcf-9d404531ff67.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000046_a197de71-1750-4774-b989-c645e09689b9.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000046_a197de71-1750-4774-b989-c645e09689b9.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000047_f93391f5-1670-4c94-bbee-830f4f48cf64.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000047_f93391f5-1670-4c94-bbee-830f4f48cf64.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000048_bea3f0ac-9929-465d-a8e9-c400db53c374.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000048_bea3f0ac-9929-465d-a8e9-c400db53c374.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000049_6e390eb0-1eac-4358-820f-441067de4f40.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000049_6e390eb0-1eac-4358-820f-441067de4f40.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000050_d1a401d0-5c16-49da-a972-5d4351abaca2.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000050_d1a401d0-5c16-49da-a972-5d4351abaca2.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000051_a4e0695f-d2fd-41d8-a4d3-f0c3edcec998.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000051_a4e0695f-d2fd-41d8-a4d3-f0c3edcec998.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000052_97d66d4d-f527-4fbd-a51a-a97f52f88d74.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000052_97d66d4d-f527-4fbd-a51a-a97f52f88d74.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000053_be6199ae-2197-4113-86d4-c6a66646e3c2.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000053_be6199ae-2197-4113-86d4-c6a66646e3c2.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000054_f26ad6d3-0a11-455c-96df-c11a870508c8.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000054_f26ad6d3-0a11-455c-96df-c11a870508c8.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000055_9bd6e49a-754e-488a-908f-857f47721e94.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000055_9bd6e49a-754e-488a-908f-857f47721e94.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000056_02a4f60f-c233-4d80-a94f-c6b50f82c11b.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000056_02a4f60f-c233-4d80-a94f-c6b50f82c11b.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000057_091cece7-57a2-48de-9551-a9ea58ede1ac.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000057_091cece7-57a2-48de-9551-a9ea58ede1ac.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000058_e455d92f-2f80-4dad-9497-1a0f9cf40905.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000058_e455d92f-2f80-4dad-9497-1a0f9cf40905.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000059_09f6f924-a59b-4b0a-bb9d-e0990cfb08e9.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000059_09f6f924-a59b-4b0a-bb9d-e0990cfb08e9.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000060_2eb5e954-5d7d-441c-9426-915baf8442fa.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g001,train,000060_2eb5e954-5d7d-441c-9426-915baf8442fa.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000278_ca4a3ca4-b732-4257-beef-d5082f731561.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g002,train,000278_ca4a3ca4-b732-4257-beef-d5082f731561.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000279_1e19b44c-7417-4016-b06e-d288ebea01ec.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g002,train,000279_1e19b44c-7417-4016-b06e-d288ebea01ec.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000280_b4909306-934e-4bc1-8cb1-50ef7422a825.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g002,train,000280_b4909306-934e-4bc1-8cb1-50ef7422a825.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000281_bfaaaf5f-3f2e-4b95-b46d-c46506da357a.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g002,train,000281_bfaaaf5f-3f2e-4b95-b46d-c46506da357a.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000282_716d06c1-039c-441e-b973-ddc34f1caa7d.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g002,train,000282_716d06c1-039c-441e-b973-ddc34f1caa7d.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000283_9e6b6a23-360c-4bf4-bf7e-e2eb7e00c059.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g002,train,000283_9e6b6a23-360c-4bf4-bf7e-e2eb7e00c059.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000284_c1f626a9-912a-4f54-8e17-8066f4ebdbff.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g002,train,000284_c1f626a9-912a-4f54-8e17-8066f4ebdbff.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000285_ce65f56b-e361-424f-8956-866148c34cd5.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g002,train,000285_ce65f56b-e361-424f-8956-866148c34cd5.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000286_5c38af54-7933-4f8e-8754-2dee31ee93ce.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g002,train,000286_5c38af54-7933-4f8e-8754-2dee31ee93ce.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000287_9f8bdf19-3ce7-4545-9fa3-632913561fb0.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g002,train,000287_9f8bdf19-3ce7-4545-9fa3-632913561fb0.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000288_9c19489e-dbfc-4a8d-838b-29db7fb25bfb.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g002,train,000288_9c19489e-dbfc-4a8d-838b-29db7fb25bfb.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000289_654c18d2-ee2e-4666-ae32-32669ebe4b38.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g002,train,000289_654c18d2-ee2e-4666-ae32-32669ebe4b38.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000290_7b0388ed-f9fc-4734-93d7-98b126f368f6.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g002,train,000290_7b0388ed-f9fc-4734-93d7-98b126f368f6.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000291_60bc7cbe-cd61-411a-a357-561715f2f79e.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g002,train,000291_60bc7cbe-cd61-411a-a357-561715f2f79e.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000292_3712751d-dd72-4760-a78d-969bb7b822dd.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g002,train,000292_3712751d-dd72-4760-a78d-969bb7b822dd.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000293_fcf67a7a-711f-4ddb-854c-8f4542be3ef6.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g002,train,000293_fcf67a7a-711f-4ddb-854c-8f4542be3ef6.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000294_352fc09b-699a-44a7-95f1-31abaf503c70.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g002,train,000294_352fc09b-699a-44a7-95f1-31abaf503c70.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000295_0c1e68eb-0787-4b32-8979-de7e73b67e18.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g002,train,000295_0c1e68eb-0787-4b32-8979-de7e73b67e18.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000296_fe9b5823-7620-4fe9-afa5-b6da1ac416ec.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g002,train,000296_fe9b5823-7620-4fe9-afa5-b6da1ac416ec.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000297_66b7f01e-3054-46e2-ae37-1fb92e2a5ec7.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g002,train,000297_66b7f01e-3054-46e2-ae37-1fb92e2a5ec7.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000298_5a90fcbe-745a-4ba3-8e65-0282d183cbcb.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g002,train,000298_5a90fcbe-745a-4ba3-8e65-0282d183cbcb.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000299_5ce084ca-3f4c-41a9-9c21-139b9e28f5af.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g002,train,000299_5ce084ca-3f4c-41a9-9c21-139b9e28f5af.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000300_b5017efe-455d-4de8-b188-47305d57f36b.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g002,train,000300_b5017efe-455d-4de8-b188-47305d57f36b.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000301_dd3a39aa-dcd8-4742-af75-95c47cc18a1b.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g002,train,000301_dd3a39aa-dcd8-4742-af75-95c47cc18a1b.jpg
Dataset 1 кейс/Сорняки/Бодяк полевой/Стеблевание/000302_ade6a776-aa4a-423c-bdbe-226aefd11431.jpg,field_thistle,stem_elongation,reference_camera,field_thistle_stem_elongation_g002,train,000302_ade6a776-aa4a-423c-bdbe-226aefd11431.jpg
